Date,Session Title,Player Name,Split Name,Tags,Split Start Time,Split End Time,Duration,Distance (km),Sprint Distance (m),Power Plays,Energy (kcal),Impacts,Hr Load,Time In Red Zone (min),Player Load,Top Speed (m/s),Distance Per Min (m/min),Power Score (w/kg),Work Ratio,Hr Max (bpm),Max Deceleration (m/s/s),Max Acceleration (m/s/s),Distance in Speed Zone 1  (km),Distance in Speed Zone 2  (km),Distance in Speed Zone 3  (km),Distance in Speed Zone 4  (km),Distance in Speed Zone 5  (km),Time in Speed Zone 1 (secs),Time in Speed Zone 2 (secs),Time in Speed Zone 3 (secs),Time in Speed Zone 4 (secs),Time in Speed Zone 5 (secs),Impact Zones: 3 - 5 G (Impacts),Impact Zones: 5 - 10 G (Impacts),Impact Zones: 10 - 15 G (Impacts),Impact Zones: 15 - 20 G (Impacts),Impact Zones: > 20 G (Impacts),Power Play Duration Zones: 0 - 2.5 s (Power Plays),Power Play Duration Zones: 2.5 - 5 s (Power Plays),Power Play Duration Zones: 5 - 7.5 s (Power Plays),Power Play Duration Zones: 7.5 - 10 s (Power Plays),Power Play Duration Zones: > 10 s (Power Plays),Distance in Deceleration Zones: 0 - 1 m/s/s  (km),Distance in Deceleration Zones: 1 - 2 m/s/s  (km),Distance in Deceleration Zones: 2 - 3 m/s/s  (km),Distance in Deceleration Zones: 3 - 4 m/s/s  (km),Distance in Deceleration Zones: > 4 m/s/s  (km),Time in Deceleration Zones: 0 - 1 m/s/s (secs),Time in Deceleration Zones: 1 - 2 m/s/s (secs),Time in Deceleration Zones: 2 - 3 m/s/s (secs),Time in Deceleration Zones: 3 - 4 m/s/s (secs),Time in Deceleration Zones: > 4 m/s/s (secs),Distance in Acceleration Zones: 0 - 1 m/s/s  (km),Distance in Acceleration Zones: 1 - 2 m/s/s  (km),Distance in Acceleration Zones: 2 - 3 m/s/s  (km),Distance in Acceleration Zones: 3 - 4 m/s/s  (km),Distance in Acceleration Zones: > 4 m/s/s  (km),Time in Acceleration Zones: 0 - 1 m/s/s (secs),Time in Acceleration Zones: 1 - 2 m/s/s (secs),Time in Acceleration Zones: 2 - 3 m/s/s (secs),Time in Acceleration Zones: 3 - 4 m/s/s (secs),Time in Acceleration Zones: > 4 m/s/s (secs),Distance in Power Zone: 0 - 5 w/kg  (km),Distance in Power Zone: 5 - 10 w/kg  (km),Distance in Power Zone: 10 - 15 w/kg  (km),Distance in Power Zone: 15 - 20 w/kg  (km),Distance in Power Zone: 20 - 25 w/kg  (km),Distance in Power Zone: 25 - 30 w/kg  (km),Distance in Power Zone: 30 - 35 w/kg  (km),Distance in Power Zone: 35 - 40 w/kg  (km),Distance in Power Zone: 40 - 45 w/kg  (km),Distance in Power Zone: 45 - 50 w/kg  (km),Distance in Power Zone: > 50 w/kg  (km),Time in Power Zone: 0 - 5 w/kg (secs),Time in Power Zone: 5 - 10 w/kg (secs),Time in Power Zone: 10 - 15 w/kg (secs),Time in Power Zone: 15 - 20 w/kg (secs),Time in Power Zone: 20 - 25 w/kg (secs),Time in Power Zone: 25 - 30 w/kg (secs),Time in Power Zone: 30 - 35 w/kg (secs),Time in Power Zone: 35 - 40 w/kg (secs),Time in Power Zone: 40 - 45 w/kg (secs),Time in Power Zone: 45 - 50 w/kg (secs),Time in Power Zone: > 50 w/kg (secs),Time in HR Load Zone 0% - 60% Max HR(secs),Time in HR Load Zone 60% - 75% Max HR (secs),Time in HR Load Zone 75% - 85% Max HR (secs),Time in HR Load Zone 85% - 96% Max HR (secs),Time in HR Load Zone 96% - 100% Max HR (secs),Accelerations Zone Count: 0 - 1 m/s/s,Accelerations Zone Count: 1 - 2 m/s/s,Accelerations Zone Count: 2 - 3 m/s/s,Accelerations Zone Count: 3 - 4 m/s/s,Accelerations Zone Count: > 4 m/s/s,Deceleration Zone Count: 0 - 1 m/s/s,Deceleration Zone Count: 1 - 2 m/s/s,Deceleration Zone Count: 2 - 3 m/s/s,Deceleration Zone Count: 3 - 4 m/s/s,Deceleration Zone Count: > 4 m/s/s
46089,PU - FKT U19 - SK Petřín Plzeň - 8.3. 2026,Salaba,all, game, 46089.601222222,46089.624811343,"2038",2.7826,219.862,17,327.6555,3,0,0,132.9519,8.3023,81.9204,6.5263,29.4196,0,6.0045,6.3023,"1.196","0.958","0.4086","0.1587","0.0612","1573.6","340.6","89.8","26.2","7.9","217","3","0","0","0","0","8","5","4","0","1.1411","0.2418","0.0591","0.0179","0.0054","858.2","95.2","20.8","5.8","1.5","1.0227","0.2163","0.0638","0.0112","0.0034","928.5","94.7","26","5.7","1.7","0.7575","0.5778","0.4888","0.385","0.217","0.1381","0.0835","0.0497","0.0241","0.0169","0.0442","1275.1","352.3","176.6","105.9","52.6","30.1","17.5","10","5.5","3.4","9.1","2038.1","0","0","0","0","0","52","53","17","6","0","57","42","16","6"
46089,PU - FKT U19 - SK Petřín Plzeň - 8.3. 2026,Végh,all, game, 46089.595394676,46089.624422454,"2508",3.8118,198.713,30,514.5232,5,0,0,162.8959,8.2001,91.1905,7.2443,33.0343,1,8.8934,5.7697,"1.6737","1.422","0.5173","0.1723","0.0264","1882.8","481.5","111.4","28.8","3.5","32","4","1","0","0","0","17","7","4","2","1.5067","0.2759","0.0853","0.0398","0.0239","1082.3","113.6","27.8","11.6","6.8","1.4779","0.2968","0.0787","0.024","0.0027","1095.9","124.8","33","10.7","1.5","0.9865","0.8316","0.7593","0.5101","0.284","0.1695","0.0978","0.0659","0.0381","0.0259","0.0431","1416.6","516","263.2","144.2","68.2","37.9","22.1","14.8","8.8","5.9","10.3","2508","0","0","0","0","0","76","48","23","7","0","72","37","18","22"
46089,PU - FKT U19 - SK Petřín Plzeň - 8.3. 2026,Kodeš,all, game, 46089.539003472,46089.626084491,"7524",10.4343,961.052,73,1375.1171,1,0,0,438.0948,8.5734,83.2085,6.636,36.6708,0,6.4267,5.2889,"3.6423","4.3001","1.5309","0.676","0.285","5529.3","1515.7","330.8","110","37.9","242","1","0","0","0","0","25","33","10","5","4.1181","0.9566","0.2267","0.0521","0.0157","2330.1","338.9","71.3","16.5","4","3.9317","0.8905","0.1958","0.0425","0.0047","4331.4","342.2","70.9","16.6","1.8","1.3953","2.9144","2.2903","1.4615","0.8887","0.5083","0.3772","0.2074","0.127","0.0734","0.191","4042.7","1757.5","813.8","407.1","208.3","105.4","72.9","39.8","24.4","13.9","37.9","7523.8","0","0","0","0","0","236","153","37","10","0","245","125","47","13"
46089,PU - FKT U19 - SK Petřín Plzeň - 8.3. 2026,Port,all, game, 46089.539025463,46089.626185185,"7531",13.1233,588.899,68,1520.9818,5,0,0,602.3031,7.969,104.5541,8.0649,46.8728,0,8.0001,5.1467,"4.6817","6.1083","1.7444","0.4701","0.1188","4973.7","2081.9","381.4","77.9","15.7","493","5","0","0","0","0","33","17","14","4","5.6317","0.9063","0.1903","0.052","0.0334","3063.7","340.5","61.4","16.8","8.5","5.1722","0.9035","0.1956","0.0335","0.0047","3588.5","354.9","79.3","15","2","1.9217","3.5221","3.4554","2.0645","0.9771","0.4786","0.2799","0.1498","0.0928","0.0667","0.1148","3166.6","2107.1","1189.7","570.9","237.5","108.3","58.1","32.2","20.4","14.5","25.3","7530.6","0","0","0","0","0","308","173","42","14","0","310","120","46","27"
46089,PU - FKT U19 - SK Petřín Plzeň - 8.3. 2026,Kulhánek,all, game, 46089.539189815,46089.626186343,"7517",12.1306,811.292,77,1416.1464,5,0,0,495.8167,8.4356,96.8256,7.7432,41.6271,0,7.0018,6.8081,"4.8093","4.9337","1.5764","0.5517","0.2596","5324.2","1723.5","345.1","89.6","34.1","227","5","0","0","0","0","52","13","9","3","4.8809","0.892","0.2701","0.0968","0.0594","2927.4","345.1","86.2","26.8","14","4.6786","0.9022","0.2616","0.0704","0.0186","3621.9","360.3","98.4","29.1","7.3","1.9643","3.5816","2.6496","1.6732","0.8103","0.4818","0.3139","0.1759","0.1027","0.0997","0.2777","3418.3","2189.4","940","466.8","197.9","108.1","61.3","34.6","22.2","20.1","57.8","7516.5","0","0","0","0","0","257","166","74","29","0","272","124","52","39"
46089,PU - FKT U19 - SK Petřín Plzeň - 8.3. 2026,Honig,all, game, 46089.582202546,46089.624966435,"3695",6.6619,744.63,65,736.1936,0,0,0,285.0028,9.4667,108.1768,8.8226,42.8328,0,6.4934,6.3512,"2.1049","2.465","1.3474","0.5905","0.1541","2450.1","840.3","287.7","96.9","19.6","190","0","0","0","0","0","30","16","11","8","2.5841","0.5881","0.1422","0.0664","0.0269","1577.5","203.8","46.4","17.9","6.8","2.4703","0.5826","0.1517","0.0409","0.0088","1553.1","214.4","54.4","16.4","3.9","1.1306","1.269","1.3011","1.0109","0.7803","0.4645","0.2188","0.1407","0.1136","0.073","0.1595","1803.3","756.8","455.1","270.9","173.8","94.1","43.6","27.5","22","14.8","32.7","3694.8","0","0","0","0","0","129","79","34","14","0","122","70","29","24"
46089,PU - FKT U19 - SK Petřín Plzeň - 8.3. 2026,Hopi,all, game, 46089.539115741,46089.624133102,"7346",10.6059,977.23,76,1293.5719,25,0,0,452.3696,8.8823,86.6261,6.928,34.5313,0,6.8778,6.9461,"4.7689","3.5013","1.3585","0.689","0.2883","5673.2","1228.5","294.1","111.8","37.9","468","26","0","0","0","0","36","27","7","6","4.0938","0.8131","0.297","0.1016","0.0377","2673.6","303.9","84.8","26.1","8.6","4.1362","0.815","0.2413","0.0539","0.0162","3845.3","291.5","81.9","21.5","8.3","2.0589","3.2384","1.8612","1.1767","0.7014","0.5018","0.3487","0.1948","0.134","0.1001","0.2897","3861.3","2019.2","659.7","325.7","165.2","103.5","66.7","39.5","27.7","19.5","57.5","7345.5","0","0","0","0","0","178","133","42","32","0","170","125","53","35"
46089,PU - FKT U19 - SK Petřín Plzeň - 8.3. 2026,Džuban,all, game, 46089.540424769,46089.6261875,"7410",7.6151,259.421,42,974.1932,0,0,0,349.5616,7.7112,61.6609,4.8334,26.1522,0,6.08,6.1156,"3.7407","2.685","0.9299","0.2302","0.0292","6222.7","941.6","203.6","37.9","3.9","83","0","0","0","0","0","29","9","4","0","3.188","0.5833","0.1475","0.0548","0.0327","2667.7","253.3","54.5","16","8.6","2.8297","0.5839","0.159","0.0314","0.005","4058.2","272.9","62.4","13.2","2.9","1.5185","2.5862","1.4532","0.9688","0.4436","0.2589","0.1127","0.0835","0.06","0.0486","0.0812","4752.2","1603.7","522.2","269.7","111.5","59.4","27","19.1","13.9","10.9","20.1","7409.7","0","0","0","0","0","230","123","35","12","0","220","98","31","29"
46089,PU - FKT U19 - SK Petřín Plzeň - 8.3. 2026,Barát,all, game, 46089.538989583,46089.626248843,"7539",11.909,597.815,83,1518.3236,12,0,0,470.9107,7.7934,94.7795,7.4947,43.0656,0,7.2149,5.9112,"4.6999","4.7937","1.8176","0.5194","0.0784","5382.1","1664.3","396.1","86","10.7","153","12","0","0","0","0","49","21","9","4","4.9332","0.9702","0.2405","0.0624","0.037","2877.3","376","83.7","20","10.5","4.4767","0.8531","0.2593","0.0656","0.0111","3664","363.7","108.5","29.7","5.8","1.6033","3.7347","2.6491","1.7576","0.9519","0.4717","0.2712","0.143","0.1027","0.0696","0.1544","3338.6","2280.7","937.3","480.3","225.8","105.7","60.3","34","23.1","16.8","36.6","7539.2","0","0","0","0","0","251","165","83","26","0","277","144","48","35"
46089,PU - FKT U19 - SK Petřín Plzeň - 8.3. 2026,Neckar,all, game, 46089.600881944,46089.625452546,"2123",2.8206,221.713,21,396.8142,1,0,0,117.5455,7.2978,79.7159,6.3871,29.2915,0,6.0405,5.693,"1.2344","1.0035","0.3611","0.1993","0.0224","1655.4","353.8","78.1","32.4","3.1","60","2","0","0","0","0","8","10","0","3","1.1582","0.2245","0.0614","0.0207","0.013","885.2","88.4","19.8","5.6","3.4","1.0431","0.2146","0.0632","0.0154","0.0065","994.6","89.2","26.9","6.3","3.4","0.7559","0.6219","0.5543","0.3363","0.1791","0.1505","0.0737","0.0499","0.0284","0.0223","0.0484","1334.6","372.4","199.3","94.9","42.9","30.3","15.7","10","5.8","5.2","11.7","2122.8","0","0","0","0","0","50","51","10","13","0","75","29","10","11"
